0	0.811107813785321	0.103851295238198	0.0493710721196835	4.48476805576273e-25	0.0216566202603832	0.00926961777808762	6.22829001774938e-15	0.00113386097921944	5.1282083498671e-16	1.28340040695177e-16	0.00360971983909099	5.03706965227975e-15	2.09827253729594e-15	3.35951494665911e-16	1.77303821784545e-15
0	7.26053556212737e-24	0.656331343732966	0.338925075375574	1.04235802297523e-24	1.37618708873551e-14	1.74524581218104e-15	2.96178641236337e-38	0.00474358089143704	1.45373544457053e-15	2.10744361485625e-16	4.03593058302305e-15	1.1919586821062e-27	6.51958054071444e-29	1.66007262651192e-15	1.78912555374983e-27
0	6.51599988746824e-25	0.309776490770485	0.688170619415415	1.64084811246469e-25	3.3339446309523e-16	1.33328723819435e-15	2.19210143266413e-40	0.00205288981409727	3.52181292917087e-17	2.79734967045092e-16	6.19044899778241e-16	4.8499666235395e-30	7.26213457270227e-29	2.54627643254304e-16	1.29348332939019e-28
0	4.70144573315926e-25	0.383445063683258	0.615138109683702	1.88942634042564e-25	2.46314787236147e-16	2.69571469800335e-16	1.12585668545999e-40	0.0014168266330391	3.80173316576868e-17	5.65583799971577e-17	3.69728868031637e-16	7.30225048083631e-30	1.0588879814976e-29	1.52078129298374e-16	6.64142817501788e-29
0	8.31052356420524e-26	3.58240023338224e-25	0.999999999999999	5.87857453390379e-26	1.07417145127482e-40	1.94622400665153e-16	5.15758632029572e-42	7.24339376334302e-16	1.65792452373295e-41	5.72863539382028e-17	4.17554906057231e-29	0	8.32069321823591e-30	1.71750097121259e-29	4.77595275085521e-42
0	1.76504353875274e-25	0.999999999999999	9.32320304681057e-25	1.37075305036131e-25	2.50432461818038e-16	2.18092296941533e-40	1.16721524228814e-41	9.22577565833136e-16	6.53764224581559e-17	4.57576132935623e-41	6.77384352175421e-29	1.30620052705298e-29	0	2.78624024258185e-29	9.86829917362704e-42
0	3.94655191049769e-25	1.21793898169111e-24	0.999999999999997	2.1558791642135e-25	2.7367409070984e-39	1.04788686175955e-15	1.53239058974256e-40	1.24546596212709e-15	3.05592448179994e-40	2.46589345703465e-16	2.59858748799963e-28	0	8.08306723749602e-29	1.06885980014775e-28	7.44198821664384e-41
0	0.999999999999974	1.50821601751986e-25	9.54865518623099e-26	4.65796308370105e-26	1.43330617737618e-14	7.84207855720127e-15	3.46353631773969e-15	6.41506295004017e-40	4.92387985792996e-40	3.33562362055416e-40	9.5436256955094e-28	7.7777045081428e-28	5.92912656803799e-28	0	2.85795148834974e-40
0	0.953480244707329	0.0180624978071129	0.00674023364249331	0.00515950706596671	0.00927526905163141	0.00337093371443675	0.00283272836990354	3.2838867031243e-05	2.82717531473934e-05	5.95908070345486e-06	0.000414493229977207	0.000383422275243141	8.95135497698449e-05	3.45014013420151e-06	0.000120636745120179
0	0.852291622734626	0.0715306393346844	0.0330818323984345	0.0313343493716514	0.00640143850073527	0.00232649044933609	0.00195504155719508	0.000108801385951135	9.85400222028821e-05	2.23638707034273e-05	0.000338530717621045	0.000313154012182803	7.31087590183712e-05	1.96601786448903e-05	0.000104426707012506
0	2.28468934494968e-23	0.504077889246163	0.248481228491321	0.24636229654665	4.61783852449688e-15	7.75477856983919e-16	6.51664586710637e-16	0.000447332133357489	0.000411694061860381	9.54726317503117e-05	7.14347347982178e-16	6.60798936311631e-16	1.1000662641205e-16	0.000124086888890106	2.27138010954023e-16
0	8.17351809096968e-24	8.44825044851338e-24	0.500967505248859	0.498812935234183	2.9937661560489e-38	4.19093206912757e-16	3.60184423054767e-16	2.35999609994535e-16	2.17197985180847e-16	0.000219559516956626	9.97435902257253e-29	9.22666802242928e-29	2.50266381679127e-16	2.61950602438527e-16	2.57257685080049e-28
0	0.999999999999771	3.20983453060365e-25	2.35820087613746e-25	2.14816637254403e-25	8.85393698382189e-14	7.11189075603065e-14	6.94466064477601e-14	2.92995197330884e-38	2.80782039020241e-38	2.36995759870242e-38	3.34710204587354e-26	3.30773873825247e-26	3.07900395722964e-26	0	3.71946763249794e-38
0	0.47900497142208	0.260811310768661	1.36459954652106e-24	1.33829473283207e-24	0.260183717808377	5.28171140298445e-14	5.27183436458751e-14	5.72942341268395e-14	5.71312614316535e-14	5.31701536753154e-37	3.31561169556413e-13	3.3135711586545e-13	2.54280002465843e-26	6.14017631418867e-26	4.67014885475323e-25
0	0.999999999999415	1.45862079813619e-24	4.55876560330239e-25	4.5228893105764e-25	3.25445335928743e-13	1.29860637894449e-13	1.29732355486614e-13	1.41728731505382e-37	1.41325585993261e-37	7.04289975833799e-38	1.14257439974899e-25	1.14187122173879e-25	8.03897368342102e-26	0	1.20903135059967e-37
